question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,seat_number,seat_name,start_date,end_date,election_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,notes,url,stage,race_id,answer,candidate_id,candidate_name,candidate_party,pct
131400,70495,2020,Arkansas,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,D-,354,rv,rv,Online,U.S. President,0,,6/8/2020,6/30/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/3/2020 1:21,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,6213,Biden,13256,Joseph R. Biden Jr.,DEM,39.36
131400,70495,2020,Arkansas,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,D-,354,rv,rv,Online,U.S. President,0,,6/8/2020,6/30/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/3/2020 1:21,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,6213,Trump,13254,Donald Trump,REP,57.74
131350,70496,2020,Alabama,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,D-,649,lv,lv,Online,U.S. President,0,,6/8/2020,6/30/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/3/2020 1:16,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,6212,Biden,13256,Joseph R. Biden Jr.,DEM,35.22
131350,70496,2020,Alabama,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,D-,649,lv,lv,Online,U.S. President,0,,6/8/2020,6/30/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/3/2020 1:16,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,6212,Trump,13254,Donald Trump,REP,62.7
131401,70496,2020,Alabama,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,D-,649,rv,rv,Online,U.S. President,0,,6/8/2020,6/30/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/3/2020 1:21,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,6212,Biden,13256,Joseph R. Biden Jr.,DEM,39.11
131401,70496,2020,Alabama,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,D-,649,rv,rv,Online,U.S. President,0,,6/8/2020,6/30/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/3/2020 1:21,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,6212,Trump,13254,Donald Trump,REP,57.29
131351,70497,2020,Alaska,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,D-,161,lv,lv,Online,U.S. President,0,,6/8/2020,6/30/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/3/2020 1:17,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,6211,Biden,13256,Joseph R. Biden Jr.,DEM,46.31
131351,70497,2020,Alaska,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,D-,161,lv,lv,Online,U.S. President,0,,6/8/2020,6/30/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/3/2020 1:17,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,6211,Trump,13254,Donald Trump,REP,52.1
131402,70497,2020,Alaska,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,D-,161,rv,rv,Online,U.S. President,0,,6/8/2020,6/30/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/3/2020 1:21,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,6211,Biden,13256,Joseph R. Biden Jr.,DEM,48.63
131402,70497,2020,Alaska,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,D-,161,rv,rv,Online,U.S. President,0,,6/8/2020,6/30/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/3/2020 1:21,,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,general,6211,Trump,13254,Donald Trump,REP,48.34
125069,66969,2020,Arizona,1308,Data Orbital,,,Data Orbital,73,Data Orbital,A/B,600,lv,lv,Live Phone,U.S. President,0,,6/27/2020,6/29/2020,11/3/2020,,FALSE,,,FALSE,FALSE,7/1/2020 12:00,,https://www.dataorbital.com/the-blog/breaking-in-az-us-senate-leans-dem-presidential-race-a-toss-up,general,6214,Biden,13256,Joseph R. Biden Jr.,DEM,47.1
125069,66969,2020,Arizona,1308,Data Orbital,,,Data Orbital,73,Data Orbital,A/B,600,lv,lv,Live Phone,U.S. President,0,,6/27/2020,6/29/2020,11/3/2020,,FALSE,,,FALSE,FALSE,7/1/2020 12:00,,https://www.dataorbital.com/the-blog/breaking-in-az-us-senate-leans-dem-presidential-race-a-toss-up,general,6214,Trump,13254,Donald Trump,REP,45.4
126820,67741,2020,,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,12000,lv,lv,Online,U.S. President,0,,6/27/2020,6/29/2020,11/3/2020,,FALSE,,TRUE,FALSE,FALSE,7/28/2020 6:59,,https://morningconsult.com/2020-presidential-election-tracker/,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,50
126820,67741,2020,,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,12000,lv,lv,Online,U.S. President,0,,6/27/2020,6/29/2020,11/3/2020,,FALSE,,TRUE,FALSE,FALSE,7/28/2020 6:59,,https://morningconsult.com/2020-presidential-election-tracker/,general,6210,Trump,13254,Donald Trump,REP,43
125017,66950,2020,,458,Suffolk University,135,USA Today,Suffolk University,323,Suffolk University,A,1000,rv,rv,Live Phone,U.S. President,0,,6/25/2020,6/29/2020,11/3/2020,,FALSE,,,FALSE,FALSE,6/30/2020 14:09,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2020/7_2_2020_final_marginals_pdftxt.pdf,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,53.3
125017,66950,2020,,458,Suffolk University,135,USA Today,Suffolk University,323,Suffolk University,A,1000,rv,rv,Live Phone,U.S. President,0,,6/25/2020,6/29/2020,11/3/2020,,FALSE,,,FALSE,FALSE,6/30/2020 14:09,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2020/7_2_2020_final_marginals_pdftxt.pdf,general,6210,Trump,13254,Donald Trump,REP,41
125018,66950,2020,,458,Suffolk University,135,USA Today,Suffolk University,323,Suffolk University,A,1000,rv,rv,Live Phone,U.S. President,0,,6/25/2020,6/29/2020,11/3/2020,,FALSE,,,FALSE,FALSE,6/30/2020 14:09,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2020/7_2_2020_final_marginals_pdftxt.pdf,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,45.9
125018,66950,2020,,458,Suffolk University,135,USA Today,Suffolk University,323,Suffolk University,A,1000,rv,rv,Live Phone,U.S. President,0,,6/25/2020,6/29/2020,11/3/2020,,FALSE,,,FALSE,FALSE,6/30/2020 14:09,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2020/7_2_2020_final_marginals_pdftxt.pdf,general,6210,Trump,13254,Donald Trump,REP,37.2
128082,68396,2020,Wisconsin,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,797,lv,lv,Online,U.S. President,0,,6/20/2020,6/29/2020,11/3/2020,,FALSE,,TRUE,FALSE,FALSE,9/2/2020 20:29,,https://morningconsult.com/form/wisconsin-presidential-election-tracking/,general,6259,Biden,13256,Joseph R. Biden Jr.,DEM,48
128082,68396,2020,Wisconsin,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,797,lv,lv,Online,U.S. President,0,,6/20/2020,6/29/2020,11/3/2020,,FALSE,,TRUE,FALSE,FALSE,9/2/2020 20:29,,https://morningconsult.com/form/wisconsin-presidential-election-tracking/,general,6259,Trump,13254,Donald Trump,REP,46
125106,66982,2020,Texas,568,YouGov,406,University of Texas,YouGov,391,YouGov,B,1200,rv,rv,Online,U.S. President,0,,6/19/2020,6/29/2020,11/3/2020,,FALSE,,,FALSE,FALSE,7/2/2020 10:11,,https://texaspolitics.utexas.edu/blog/pre-4th-july-preview-new-uttexas-politics-project-poll,general,6254,Biden,13256,Joseph R. Biden Jr.,DEM,44
125106,66982,2020,Texas,568,YouGov,406,University of Texas,YouGov,391,YouGov,B,1200,rv,rv,Online,U.S. President,0,,6/19/2020,6/29/2020,11/3/2020,,FALSE,,,FALSE,FALSE,7/2/2020 10:11,,https://texaspolitics.utexas.edu/blog/pre-4th-july-preview-new-uttexas-politics-project-poll,general,6254,Trump,13254,Donald Trump,REP,48
125028,66955,2020,,1365,Change Research,576,CNBC,Change Research,48,Change Research,C-,1663,lv,lv,Online,U.S. President,0,,6/26/2020,6/28/2020,11/3/2020,,FALSE,,,FALSE,FALSE,7/1/2020 5:40,,https://www.changeresearch.com/post/states-of-play-battleground-wave-8,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,49
125028,66955,2020,,1365,Change Research,576,CNBC,Change Research,48,Change Research,C-,1663,lv,lv,Online,U.S. President,0,,6/26/2020,6/28/2020,11/3/2020,,FALSE,,,FALSE,FALSE,7/1/2020 5:40,,https://www.changeresearch.com/post/states-of-play-battleground-wave-8,general,6210,Trump,13254,Donald Trump,REP,41
125029,66956,2020,Arizona,1365,Change Research,576,CNBC,Change Research,48,Change Research,C-,311,lv,lv,Online,U.S. President,0,,6/26/2020,6/28/2020,11/3/2020,,FALSE,,,FALSE,FALSE,7/1/2020 5:40,,https://www.changeresearch.com/post/states-of-play-battleground-wave-8,general,6214,Biden,13256,Joseph R. Biden Jr.,DEM,51
125029,66956,2020,Arizona,1365,Change Research,576,CNBC,Change Research,48,Change Research,C-,311,lv,lv,Online,U.S. President,0,,6/26/2020,6/28/2020,11/3/2020,,FALSE,,,FALSE,FALSE,7/1/2020 5:40,,https://www.changeresearch.com/post/states-of-play-battleground-wave-8,general,6214,Trump,13254,Donald Trump,REP,44
125030,66957,2020,Florida,1365,Change Research,576,CNBC,Change Research,48,Change Research,C-,951,lv,lv,Online,U.S. President,0,,6/26/2020,6/28/2020,11/3/2020,,FALSE,,,FALSE,FALSE,7/1/2020 5:40,,https://www.changeresearch.com/post/states-of-play-battleground-wave-8,general,6220,Biden,13256,Joseph R. Biden Jr.,DEM,50
125030,66957,2020,Florida,1365,Change Research,576,CNBC,Change Research,48,Change Research,C-,951,lv,lv,Online,U.S. President,0,,6/26/2020,6/28/2020,11/3/2020,,FALSE,,,FALSE,FALSE,7/1/2020 5:40,,https://www.changeresearch.com/post/states-of-play-battleground-wave-8,general,6220,Trump,13254,Donald Trump,REP,45
125031,66958,2020,Michigan,1365,Change Research,576,CNBC,Change Research,48,Change Research,C-,699,lv,lv,Online,U.S. President,0,,6/26/2020,6/28/2020,11/3/2020,,FALSE,,,FALSE,FALSE,7/1/2020 5:40,,https://www.changeresearch.com/post/states-of-play-battleground-wave-8,general,6233,Biden,13256,Joseph R. Biden Jr.,DEM,48
125031,66958,2020,Michigan,1365,Change Research,576,CNBC,Change Research,48,Change Research,C-,699,lv,lv,Online,U.S. President,0,,6/26/2020,6/28/2020,11/3/2020,,FALSE,,,FALSE,FALSE,7/1/2020 5:40,,https://www.changeresearch.com/post/states-of-play-battleground-wave-8,general,6233,Trump,13254,Donald Trump,REP,43
125032,66959,2020,North Carolina,1365,Change Research,576,CNBC,Change Research,48,Change Research,C-,468,lv,lv,Online,U.S. President,0,,6/26/2020,6/28/2020,11/3/2020,,FALSE,,,FALSE,FALSE,7/1/2020 5:40,,https://www.changeresearch.com/post/states-of-play-battleground-wave-8,general,6238,Biden,13256,Joseph R. Biden Jr.,DEM,51
125032,66959,2020,North Carolina,1365,Change Research,576,CNBC,Change Research,48,Change Research,C-,468,lv,lv,Online,U.S. President,0,,6/26/2020,6/28/2020,11/3/2020,,FALSE,,,FALSE,FALSE,7/1/2020 5:40,,https://www.changeresearch.com/post/states-of-play-battleground-wave-8,general,6238,Trump,13254,Donald Trump,REP,44
125033,66960,2020,Pennsylvania,1365,Change Research,576,CNBC,Change Research,48,Change Research,C-,760,lv,lv,Online,U.S. President,0,,6/26/2020,6/28/2020,11/3/2020,,FALSE,,,FALSE,FALSE,7/1/2020 5:40,,https://www.changeresearch.com/post/states-of-play-battleground-wave-8,general,6249,Biden,13256,Joseph R. Biden Jr.,DEM,50
125033,66960,2020,Pennsylvania,1365,Change Research,576,CNBC,Change Research,48,Change Research,C-,760,lv,lv,Online,U.S. President,0,,6/26/2020,6/28/2020,11/3/2020,,FALSE,,,FALSE,FALSE,7/1/2020 5:40,,https://www.changeresearch.com/post/states-of-play-battleground-wave-8,general,6249,Trump,13254,Donald Trump,REP,44
125034,66961,2020,Wisconsin,1365,Change Research,576,CNBC,Change Research,48,Change Research,C-,502,lv,lv,Online,U.S. President,0,,6/26/2020,6/28/2020,11/3/2020,,FALSE,,,FALSE,FALSE,7/1/2020 5:40,,https://www.changeresearch.com/post/states-of-play-battleground-wave-8,general,6259,Biden,13256,Joseph R. Biden Jr.,DEM,51
125034,66961,2020,Wisconsin,1365,Change Research,576,CNBC,Change Research,48,Change Research,C-,502,lv,lv,Online,U.S. President,0,,6/26/2020,6/28/2020,11/3/2020,,FALSE,,,FALSE,FALSE,7/1/2020 5:40,,https://www.changeresearch.com/post/states-of-play-battleground-wave-8,general,6259,Trump,13254,Donald Trump,REP,43
126819,67740,2020,,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,12000,lv,lv,Online,U.S. President,0,,6/26/2020,6/28/2020,11/3/2020,,FALSE,,TRUE,FALSE,FALSE,7/28/2020 6:58,,https://morningconsult.com/2020-presidential-election-tracker/,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,51
126819,67740,2020,,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,12000,lv,lv,Online,U.S. President,0,,6/26/2020,6/28/2020,11/3/2020,,FALSE,,TRUE,FALSE,FALSE,7/28/2020 6:58,,https://morningconsult.com/2020-presidential-election-tracker/,general,6210,Trump,13254,Donald Trump,REP,42
125043,66965,2020,,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,28722,rv,rv,Online,U.S. President,0,,6/22/2020,6/28/2020,11/3/2020,,FALSE,,TRUE,FALSE,FALSE,7/1/2020 6:32,,https://morningconsult.com/2020/07/01/voter-optimism-polling-right-direction-wrong-track/,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,47
125043,66965,2020,,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,28722,rv,rv,Online,U.S. President,0,,6/22/2020,6/28/2020,11/3/2020,,FALSE,,TRUE,FALSE,FALSE,7/1/2020 6:32,,https://morningconsult.com/2020/07/01/voter-optimism-polling-right-direction-wrong-track/,general,6210,Trump,13254,Donald Trump,REP,40
125097,66977,2020,,204,Garin-Hart-Yang Research Group,946,Protect Our Care,Hart Research Associates,113,Garin-Hart-Yang Research Group,B/C,1000,lv,lv,Online,U.S. President,0,,6/22/2020,6/28/2020,11/3/2020,,FALSE,DEM,,FALSE,FALSE,7/1/2020 20:03,,https://www.protectourcare.org/wp-content/uploads/2020/06/FI12961-POC-Covid-19-June-2020.pdf,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,55
125097,66977,2020,,204,Garin-Hart-Yang Research Group,946,Protect Our Care,Hart Research Associates,113,Garin-Hart-Yang Research Group,B/C,1000,lv,lv,Online,U.S. President,0,,6/22/2020,6/28/2020,11/3/2020,,FALSE,DEM,,FALSE,FALSE,7/1/2020 20:03,,https://www.protectourcare.org/wp-content/uploads/2020/06/FI12961-POC-Covid-19-June-2020.pdf,general,6210,Trump,13254,Donald Trump,REP,41
128081,68395,2020,Wisconsin,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,797,lv,lv,Online,U.S. President,0,,6/19/2020,6/28/2020,11/3/2020,,FALSE,,TRUE,FALSE,FALSE,9/2/2020 20:29,,https://morningconsult.com/form/wisconsin-presidential-election-tracking/,general,6259,Biden,13256,Joseph R. Biden Jr.,DEM,49
128081,68395,2020,Wisconsin,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,797,lv,lv,Online,U.S. President,0,,6/19/2020,6/28/2020,11/3/2020,,FALSE,,TRUE,FALSE,FALSE,9/2/2020 20:29,,https://morningconsult.com/form/wisconsin-presidential-election-tracking/,general,6259,Trump,13254,Donald Trump,REP,45
125208,67015,2020,,1564,PureSpectrum,"763,138,913,901,391",Harvard | Northeastern University | Rutgers University | Northwestern University,PureSpectrum,567,PureSpectrum,,22501,lv,lv,Online,U.S. President,0,,6/12/2020,6/28/2020,11/3/2020,,FALSE,,,FALSE,FALSE,7/8/2020 9:24,,https://covidstates.net/COVID19%20CONSORTIUM%20REPORT%20APPROVAL%20JULY%202020.pdf,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,47
125208,67015,2020,,1564,PureSpectrum,"763,138,913,901,391",Harvard | Northeastern University | Rutgers University | Northwestern University,PureSpectrum,567,PureSpectrum,,22501,lv,lv,Online,U.S. President,0,,6/12/2020,6/28/2020,11/3/2020,,FALSE,,,FALSE,FALSE,7/8/2020 9:24,,https://covidstates.net/COVID19%20CONSORTIUM%20REPORT%20APPROVAL%20JULY%202020.pdf,general,6210,Trump,13254,Donald Trump,REP,37
125093,66976,2020,Arizona,801,Gravis Marketing,358,One America News Network,Gravis Marketing,124,Gravis Marketing,C,527,lv,lv,IVR/Online,U.S. President,0,,6/27/2020,6/27/2020,11/3/2020,,FALSE,REP,,FALSE,FALSE,7/1/2020 19:57,,https://d2pggiv3o55wnc.cloudfront.net/oann/wp-content/uploads/2020/07/Arizona-OANN-June-28-2020-v3.pdf,general,6214,Biden,13256,Joseph R. Biden Jr.,DEM,45
125093,66976,2020,Arizona,801,Gravis Marketing,358,One America News Network,Gravis Marketing,124,Gravis Marketing,C,527,lv,lv,IVR/Online,U.S. President,0,,6/27/2020,6/27/2020,11/3/2020,,FALSE,REP,,FALSE,FALSE,7/1/2020 19:57,,https://d2pggiv3o55wnc.cloudfront.net/oann/wp-content/uploads/2020/07/Arizona-OANN-June-28-2020-v3.pdf,general,6214,Trump,13254,Donald Trump,REP,49
125090,66975,2020,Michigan,383,Public Policy Polling,338,Progress Michigan,Public Policy Polling,263,Public Policy Polling,B,1237,v,v,IVR/Text,U.S. President,0,,6/26/2020,6/27/2020,11/3/2020,,FALSE,DEM,,FALSE,FALSE,7/1/2020 17:33,,https://progressmichigan.org/wp-content/uploads/2020/07/MichiganResults-july2020.pdf,general,6233,Biden,13256,Joseph R. Biden Jr.,DEM,50
125090,66975,2020,Michigan,383,Public Policy Polling,338,Progress Michigan,Public Policy Polling,263,Public Policy Polling,B,1237,v,v,IVR/Text,U.S. President,0,,6/26/2020,6/27/2020,11/3/2020,,FALSE,DEM,,FALSE,FALSE,7/1/2020 17:33,,https://progressmichigan.org/wp-content/uploads/2020/07/MichiganResults-july2020.pdf,general,6233,Trump,13254,Donald Trump,REP,44
124988,66935,2020,,1554,RMG Research,1262,Just the News,RMG Research,555,RMG Research,B/C,1200,rv,rv,IVR/Online/Text,U.S. President,0,,6/25/2020,6/27/2020,11/3/2020,,FALSE,,,FALSE,FALSE,6/29/2020 9:43,,https://scottrasmussen.com/biden-47-trump-39/,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,47
124988,66935,2020,,1554,RMG Research,1262,Just the News,RMG Research,555,RMG Research,B/C,1200,rv,rv,IVR/Online/Text,U.S. President,0,,6/25/2020,6/27/2020,11/3/2020,,FALSE,,,FALSE,FALSE,6/29/2020 9:43,,https://scottrasmussen.com/biden-47-trump-39/,general,6210,Trump,13254,Donald Trump,REP,39
126818,67739,2020,,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,12000,lv,lv,Online,U.S. President,0,,6/25/2020,6/27/2020,11/3/2020,,FALSE,,TRUE,FALSE,FALSE,7/28/2020 6:58,,https://morningconsult.com/2020-presidential-election-tracker/,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,50
126818,67739,2020,,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,12000,lv,lv,Online,U.S. President,0,,6/25/2020,6/27/2020,11/3/2020,,FALSE,,TRUE,FALSE,FALSE,7/28/2020 6:58,,https://morningconsult.com/2020-presidential-election-tracker/,general,6210,Trump,13254,Donald Trump,REP,43
124997,66938,2020,,1240,Optimus,,,Øptimus,245,Optimus,B/C,999,a,a,Online,U.S. President,0,,6/23/2020,6/27/2020,11/3/2020,,FALSE,,TRUE,FALSE,FALSE,6/29/2020 18:25,,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-29-2020,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,40.9
124997,66938,2020,,1240,Optimus,,,Øptimus,245,Optimus,B/C,999,a,a,Online,U.S. President,0,,6/23/2020,6/27/2020,11/3/2020,,FALSE,,TRUE,FALSE,FALSE,6/29/2020 18:25,,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-29-2020,general,6210,Trump,13254,Donald Trump,REP,30.9
124998,66938,2020,,1240,Optimus,,,Øptimus,245,Optimus,B/C,903,lv,lv,Online,U.S. President,0,,6/23/2020,6/27/2020,11/3/2020,,FALSE,,TRUE,FALSE,FALSE,6/29/2020 18:25,,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-29-2020,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,44.8
124998,66938,2020,,1240,Optimus,,,Øptimus,245,Optimus,B/C,903,lv,lv,Online,U.S. President,0,,6/23/2020,6/27/2020,11/3/2020,,FALSE,,TRUE,FALSE,FALSE,6/29/2020 18:25,,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-29-2020,general,6210,Trump,13254,Donald Trump,REP,40.6
128080,68394,2020,Wisconsin,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,797,lv,lv,Online,U.S. President,0,,6/18/2020,6/27/2020,11/3/2020,,FALSE,,TRUE,FALSE,FALSE,9/2/2020 20:29,,https://morningconsult.com/form/wisconsin-presidential-election-tracking/,general,6259,Biden,13256,Joseph R. Biden Jr.,DEM,49
128080,68394,2020,Wisconsin,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,797,lv,lv,Online,U.S. President,0,,6/18/2020,6/27/2020,11/3/2020,,FALSE,,TRUE,FALSE,FALSE,9/2/2020 20:29,,https://morningconsult.com/form/wisconsin-presidential-election-tracking/,general,6259,Trump,13254,Donald Trump,REP,45
124982,66933,2020,Georgia,383,Public Policy Polling,681,End Citizens United,Public Policy Polling,263,Public Policy Polling,B,734,v,v,IVR/Text,U.S. President,0,,6/25/2020,6/26/2020,11/3/2020,,FALSE,DEM,,FALSE,FALSE,6/29/2020 9:14,,https://endcitizensunited.org/wp-content/uploads/2020/06/Georgia-Results-June-2020.pdf,general,6221,Biden,13256,Joseph R. Biden Jr.,DEM,49
124982,66933,2020,Georgia,383,Public Policy Polling,681,End Citizens United,Public Policy Polling,263,Public Policy Polling,B,734,v,v,IVR/Text,U.S. President,0,,6/25/2020,6/26/2020,11/3/2020,,FALSE,DEM,,FALSE,FALSE,6/29/2020 9:14,,https://endcitizensunited.org/wp-content/uploads/2020/06/Georgia-Results-June-2020.pdf,general,6221,Trump,13254,Donald Trump,REP,45
125203,67010,2020,,383,Public Policy Polling,1011,Giffords,Public Policy Polling,263,Public Policy Polling,B,996,rv,rv,IVR/Text,U.S. President,0,,6/25/2020,6/26/2020,11/3/2020,,FALSE,DEM,,FALSE,FALSE,7/7/2020 12:58,,https://giffords.org/wp-content/uploads/2020/07/NationalResults1.pdf,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,53
125203,67010,2020,,383,Public Policy Polling,1011,Giffords,Public Policy Polling,263,Public Policy Polling,B,996,rv,rv,IVR/Text,U.S. President,0,,6/25/2020,6/26/2020,11/3/2020,,FALSE,DEM,,FALSE,FALSE,7/7/2020 12:58,,https://giffords.org/wp-content/uploads/2020/07/NationalResults1.pdf,general,6210,Trump,13254,Donald Trump,REP,42
126817,67738,2020,,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,12000,lv,lv,Online,U.S. President,0,,6/24/2020,6/26/2020,11/3/2020,,FALSE,,TRUE,FALSE,FALSE,7/28/2020 6:58,,https://morningconsult.com/2020-presidential-election-tracker/,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,50
126817,67738,2020,,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,12000,lv,lv,Online,U.S. President,0,,6/24/2020,6/26/2020,11/3/2020,,FALSE,,TRUE,FALSE,FALSE,7/28/2020 6:58,,https://morningconsult.com/2020-presidential-election-tracker/,general,6210,Trump,13254,Donald Trump,REP,42
125098,66978,2020,Montana,506,University of Montana,,,University of Montana,499,University of Montana,,517,rv,rv,Online,U.S. President,0,,6/17/2020,6/26/2020,11/3/2020,,FALSE,,,FALSE,FALSE,7/1/2020 22:47,,https://www.umt.edu/bigskypoll/Polls/summer2020/summer2020---aggregate.pdf,general,6237,Biden,13256,Joseph R. Biden Jr.,DEM,37.9
125098,66978,2020,Montana,506,University of Montana,,,University of Montana,499,University of Montana,,517,rv,rv,Online,U.S. President,0,,6/17/2020,6/26/2020,11/3/2020,,FALSE,,,FALSE,FALSE,7/1/2020 22:47,,https://www.umt.edu/bigskypoll/Polls/summer2020/summer2020---aggregate.pdf,general,6237,Trump,13254,Donald Trump,REP,52.3
128079,68393,2020,Wisconsin,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,797,lv,lv,Online,U.S. President,0,,6/17/2020,6/26/2020,11/3/2020,,FALSE,,TRUE,FALSE,FALSE,9/2/2020 20:29,,https://morningconsult.com/form/wisconsin-presidential-election-tracking/,general,6259,Biden,13256,Joseph R. Biden Jr.,DEM,48
128079,68393,2020,Wisconsin,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,797,lv,lv,Online,U.S. President,0,,6/17/2020,6/26/2020,11/3/2020,,FALSE,,TRUE,FALSE,FALSE,9/2/2020 20:29,,https://morningconsult.com/form/wisconsin-presidential-election-tracking/,general,6259,Trump,13254,Donald Trump,REP,45
124976,66929,2020,,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B,1244,rv,rv,Online,U.S. President,0,,6/24/2020,6/25/2020,11/3/2020,,FALSE,,,FALSE,FALSE,6/26/2020 12:35,,https://docs.cdn.yougov.com/ove5ckbw84/20200626_yahoo_race_politics_crosstabs.pdf,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,47
124976,66929,2020,,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B,1244,rv,rv,Online,U.S. President,0,,6/24/2020,6/25/2020,11/3/2020,,FALSE,,,FALSE,FALSE,6/26/2020 12:35,,https://docs.cdn.yougov.com/ove5ckbw84/20200626_yahoo_race_politics_crosstabs.pdf,general,6210,Trump,13254,Donald Trump,REP,39
125102,66979,2020,Texas,383,Public Policy Polling,32,Emily's List,Public Policy Polling,263,Public Policy Polling,B,729,v,v,IVR/Text,U.S. President,0,,6/24/2020,6/25/2020,11/3/2020,,FALSE,DEM,,FALSE,FALSE,7/2/2020 8:34,,https://www.publicpolicypolling.com/wp-content/uploads/2020/07/TXToplines7220.pdf,general,6254,Biden,13256,Joseph R. Biden Jr.,DEM,48
